,gn,gn1,human_mouse,lca,name
41117642,,,False,,SRS016989.76909-T1-C
41118432,,,False,,SRS050925.220946-T1-C
41124596,,,False,,SRS014979.181123-T1-C
41124963,,,False,,SRS019601.190057-T1-C
41126292,,,False,,SRS015782.21049-T1-C
41126891,,,False,,SRS020233.120017-T1-C
41127187,,,False,,SRS047014.156340-T1-C
41128849,,,False,,SRS014923.224897-T1-C
41132356,,,False,,8-8_GL0035107_1_666_+
41133095,,,False,,SRS013158.63965-T1-C
41134083,,,False,,SRS011586.59214-T1-C
41136968,,,False,,SRS015065.222427-T1-C
41140798,,,False,,SRS014979.197325-T1-C
41141105,,,False,,SRS019161.193745-T1-C
41142204,,,False,,SRS012273.204581-T1-C
41149090,,,False,,SRS058770.135948-T1-C
41154848,,,False,,O2.UC30-1_GL0014710  [gene]  locus=scaffold96289_2:1:687:+ [Lack 5'-end] codon-table.11
41156594,,,False,,SRS011239.30933-T1-C
41157375,,,False,,V1.FI10_GL0087293  [gene]  locus=scaffold24453_1:1:690:+ [Lack both ends] codon-table.11
41158597,BN496_00274,BN496_00274,False,1262736,gi|547462680|ref|WP_022081870.1| chaperone protein DnaK [Bacteroides sp. CAG:144]
41165392,,,False,,MH0321_GL0008417  [gene]  locus=scaffold36248_1:1:1224:+ [Lack both ends] codon-table.11
41172647,,,False,1311,"gi|516243715|ref|WP_017647678.1| hypothetical protein, partial [Streptococcus agalactiae]"
41174778,,,False,,SRS014979.231305-T1-C
41175542,,,False,,SRS018351.125903-T1-C
41176110,,,False,,SRS014979.232637-T1-C
41178079,,,False,,SRS014979.234606-T1-C
41179390,,,False,,SRS024132.173732-T1-C
41181960,,,False,1262985,gi|547738760|ref|WP_022152430.1| inosine-5'-monophosphate dehydrogenase [Lachnospiraceae bacterium CAG:215]
41185024,,,False,,SRS014979.241551-T1-C
41188873,guaA,guaA,False,1239,gi|374297343|ref|YP_005047534.1| GMP synthase [Clostridium clariflavum DSM 19732]
41193305,,,False,,SRS022071.228427-T1-C
41200281,BN556_01048,BN556_01048,False,1263013,gi|547779882|ref|WP_022190839.1| putative uncharacterized protein [Firmicutes bacterium CAG:240]
41204377,,,False,,SRS015065.4043-T1-C
41204379,,,False,,SRS015065.4045-T1-C
41204566,,,False,,SRS016989.107501-T1-C
41208591,groS,groS,False,853,gi|479172745|ref|YP_007800932.1| Co-chaperonin GroES (HSP10) [Faecalibacterium prausnitzii SL3/3]
41211850,,,False,,BGI089A_GL0006903  [gene]  locus=scaffold5899_2:215:856:+ [Lack 3'-end] codon-table.11
41217173,,,False,,SRS015065.17076-T1-C
41223429,,,False,,SRS015065.23434-T1-C
41230599,,,False,,SRS015065.30709-T1-C
41230976,,,False,,SRS013158.59439-T1-C
41232121,,,False,,SRS015065.32253-T1-C
41232221,,,False,,SRS015065.32358-T1-C
41234649,,,False,,SRS015065.34831-T1-C
41242315,,,False,,SRS014287.5294-T1-C
41242615,,,False,,SRS015065.42928-T1-C
41247418,,,False,,SRS015065.47815-T1-C
41249943,,,False,,SRS015065.50381-T1-C
41254298,,,False,,SRS015065.54812-T1-C
41264166,,,False,,SRS015065.64879-T1-C
41268430,,,False,,SRS011405.138515-T1-C
41277960,,,False,,SRS064557.79910-T1-C
41281246,,,False,,SRS043001.24953-T1-C
41284655,,,False,,SRS020869.73897-T1-C
41287263,,,False,,SRS015065.88529-T1-C
41289069,,,False,,SRS015065.90382-T1-C
41291388,,,False,,SRS063040.97716-T1-C
41306194,,,False,,SRS019685.168520-T1-C
41318454,,,False,,MH0062_GL0044736  [gene]  locus=C890602_1:3:617:+ [Lack both ends] codon-table.11
41339514,,,False,,SRS045645.166565-T1-C
41341320,,,False,,SRS015065.143132-T1-C
41347411,,,False,,SRS015065.149223-T1-C
41351452,,,False,,SRS019968.83723-T1-C
41353184,,,False,,SRS016018.122620-T1-C
41357783,,,False,,SRS017521.178013-T1-C
41361069,,,False,,SRS052697.197284-T1-C
41361740,,,False,,SRS015065.163552-T1-C
41366564,,,False,,SRS015065.168376-T1-C
41367059,,,False,,3B-dyr36-06_GL0049289_1_105_+
41372547,,,False,,SRS015065.174359-T1-C
41376807,,,False,,SRS015065.178619-T1-C
41377613,,,False,,SRS015065.179425-T1-C
41381210,,,False,,SRS015065.183022-T1-C
41382195,,,False,,SRS019910.158304-T1-C
41382277,,,False,,SRS013687.19733-T1-C
41384441,,,False,,SRS024331.146489-T1-C
41386386,,,False,,SRS015065.188198-T1-C
41389376,,,False,,SRS015065.191188-T1-C
41397516,,,False,,SRS056519.109883-T1-C
41397517,,,False,,SRS013476.40560-T1-C
41398905,,,False,,V1.FI07_GL0158826  [gene]  locus=scaffold89198_1:2:292:- [Lack 3'-end] codon-table.11
41401978,,,False,,SRS013800.108864-T1-C
41409343,,,False,,SRS022137.54174-T1-C
41423207,,,False,,SRS017521.191486-T1-C
41424900,,,False,,SRS018656.91475-T1-C
41438717,,,False,,SRS019910.156614-T1-C
41442153,,,False,853,E2ZJI4|HMPREF9436_01833 conserved domain protein [Faecalibacterium cf. prausnitzii KLE1255]
41444278,,,False,,SRS042284.25869-T1-C
41446606,,,False,,SRS015065.248418-T1-C
41455330,,,False,,7_GL0113458_1_588_+
41460179,,,False,,SRS019267.92390-T1-C
41464701,,,False,,SRS015578.60342-T1-C
41466580,,,False,,O2.CD3-0-PT_GL0000221  [gene]  locus=scaffold89098_1:1:693:+ [Lack 5'-end] codon-table.11
41472008,,,False,,SRS050925.238434-T1-C
41472616,,,False,,SRS049995.165159-T1-C
41481789,,,False,,N034A_GL0015274  [gene]  locus=scaffold29880_2:1:633:- [Lack both ends] codon-table.11
41483770,,,False,,SRS053398.65019-T1-C
41486759,,,False,,SRS015133.10149-T1-C
41491269,,,False,,SRS015133.15324-T1-C
41493243,,,False,,SRS015133.17583-T1-C
41497716,,,False,,T2D-176A_GL0040323  [gene]  locus=scaffold12637_13:3:680:+ [Lack both ends] codon-table.11
41498782,,,False,,SRS015133.23929-T1-C
41505027,,,False,,SRS012273.182623-T1-C
41507034,,,False,,SRS015133.33256-T1-C
41511850,,,False,,SRS042628.178867-T1-C
41512304,,,False,,SRS018427.6332-T1-C
41513103,,,False,,SRS015794.9543-T1-C
41521775,,,False,,SRS014287.24382-T1-C
41521963,,,False,,SRS043701.98818-T1-C
41523346,,,False,,SRS015794.115667-T1-C
41525066,,,False,,SRS014459.119103-T1-C
41525834,,,False,,SRS016335.63451-T1-C
41526942,,,False,,SRS015578.63059-T1-C
41530031,,,False,,SRS051882.54139-T1-C
41533532,,,False,,MH0224_GL0185703  [gene]  locus=scaffold33556_2:9585:10109:+ [Lack 3'-end] codon-table.11
41534199,,,False,,SRS022071.261683-T1-C
41540202,,,False,,SRS015133.68816-T1-C
41541151,,,False,,SRS018656.96122-T1-C
41541925,,,False,,SRS015133.70600-T1-C
41547405,,,False,,SRS045713.131671-T1-C
41557568,,,False,,V1.UC54-0_GL0233098  [gene]  locus=scaffold60476_2:1:1191:- [Lack both ends] codon-table.11
41558348,,,False,,SRS023526.50355-T1-C
41569291,,,False,,SRS016335.103236-T1-C
41575579,,,False,,SRS047014.220239-T1-C
41582175,,,False,,SRS045713.83698-T1-C
41582595,,,False,,SRS018351.67456-T1-C
41585531,,,False,,SRS017307.94234-T1-C
41586571,,,False,,SRS019030.48609-T1-C
41594063,,,False,,SRS015133.123117-T1-C
41595751,,,False,,SRS015133.124805-T1-C
41599623,,,False,,SRS015854.101017-T1-C
41603471,,,False,,SRS049712.25693-T1-C
41605354,,,False,,SRS016753.8089-T1-C
41608006,,,False,,SRS047014.143251-T1-C
41609253,,,False,,SRS015133.138307-T1-C
41638305,,,False,,SRS019267.65962-T1-C
41640798,,,False,,SRS015133.169852-T1-C
41650029,,,False,,SRS018427.121513-T1-C
41650094,,,False,,SRS015133.179148-T1-C
41653752,,,False,,SRS015133.182806-T1-C
41654076,,,False,,SRS015133.183130-T1-C
41655193,,,False,,SRS015133.184247-T1-C
41657437,,,False,,SRS011239.160893-T1-C
41658711,,,False,,SRS017307.115272-T1-C
41659212,,,False,,MH0424_GL0060966  [gene]  locus=scaffold67764_2:1:684:- [Lack both ends] codon-table.11
41659671,,,False,,SRS014979.33716-T1-C
41661533,,,False,,SRS015133.190587-T1-C
41662262,,,False,,V1.UC11-5_GL0066001  [gene]  locus=scaffold30657_9:489:1061:+ [Lack 3'-end] codon-table.11
41663665,,,False,,SRS012273.72867-T1-C
41668931,,,False,,SRS015133.197985-T1-C
41686443,,,False,,SRS015133.215497-T1-C
41688438,,,False,,SRS015133.217492-T1-C
41692597,,,False,,SRS022609.81567-T1-C
41700093,,,False,,SRS015133.229147-T1-C
41717174,,,False,,SRS015190.1470-T1-C
41728649,,,False,,SRS015190.14644-T1-C
41733069,,,False,,SRS015190.19847-T1-C
41738140,,,False,,SRS053335.139566-T1-C
41742257,,,False,,SRS015190.30815-T1-C
41746315,,,False,,SRS064557.50164-T1-C
41748217,,,False,,SRS015217.34303-T1-C
41749079,,,False,,SRS015190.39091-T1-C
41750634,,,False,,SRS013800.37714-T1-C
41751248,,,False,,MH0239_GL0083021  [gene]  locus=scaffold35344_1:3:662:- [Lack 3'-end] codon-table.11
41751957,,,False,,SRS015190.42510-T1-C
41761148,,,False,,SRS015794.96458-T1-C
41764888,,,False,,O2.UC15-0_GL0055032  [gene]  locus=scaffold12693_2:2:664:+ [Lack both ends] codon-table.11
41765508,,,False,,SRS015854.49599-T1-C
41767320,,,False,,SRS015190.60280-T1-C
41774270,,,False,,SRS050422.13003-T1-C
41786349,,,False,,SRS015190.80605-T1-C
41793042,,,False,,SRS015190.87298-T1-C
41804552,,,False,,SRS015190.98808-T1-C
41805440,,,False,,SRS015190.99696-T1-C
41809447,,,False,,SRS011271.161266-T1-C
41809956,,,False,,SRS015190.104212-T1-C
41812024,,,False,,SRS011586.141534-T1-C
41815158,,,False,,SRS014459.217924-T1-C
41824582,,,False,,SRS015782.115727-T1-C
41837445,,,False,,SRS015190.131701-T1-C
41838138,,,False,,SRS013687.203238-T1-C
41839014,,,False,,SRS015190.133270-T1-C
41850191,,,False,,O2.UC56-0_GL0035626  [gene]  locus=scaffold6688_2:3:1028:+ [Lack 5'-end] codon-table.11
41852111,,,False,,SRS015217.4465-T1-C
41856344,,,False,,SRS019910.154026-T1-C
41858359,,,False,,SRS014979.44405-T1-C
41861617,,,False,,SRS015217.14630-T1-C
41862362,rpmC,rpmC,False,853,gi|479171683|ref|YP_007799870.1| LSU ribosomal protein L29P [Faecalibacterium prausnitzii SL3/3]
41869870,,,False,,SRS019601.63374-T1-C
41874078,,,False,,SRS013521.63886-T1-C
41875580,,,False,,SRS019030.24987-T1-C
41879861,,,False,,SRS015217.34031-T1-C
41883746,,,False,,SRS043001.70824-T1-C
41884028,,,False,,SRS016203.103685-T1-C
41884501,,,False,,SRS015217.38945-T1-C
41885797,,,False,,SRS015217.40307-T1-C
41887125,,,False,,SRS019910.114452-T1-C
41889211,,,False,,SRS015782.201991-T1-C
41891564,,,False,,SRS048164.73018-T1-C
41891746,,,False,,SRS014979.112577-T1-C
41895556,RO1_07600,RO1_07600,False,166486,"gi|505333230|ref|WP_015520332.1| PTS system, glucose-like IIB component [Roseburia intestinalis]"
41896771,glgC,glgC,False,186802,tr|R5HRB1|R5HRB1_9FIRM Glucose-1-phosphate adenylyltransferase OS=Ruminococcus sp. CAG:60 GN=glgC PE=3 SV=1
41896895,,,False,,SRS050422.5114-T1-C
41900597,BN594_00639,BN594_00639,False,816,gi|492377846|ref|WP_005825008.1| MULTISPECIES: starch-binding protein [Bacteroides]
41903583,,,False,,SRS016095.164074-T1-C
41904430,"BN626_01704,EUBREC_1840,EUR_14230,ERE_28420",,False,1730,gi|479216084|ref|YP_007843466.1| 4-alpha-glucanotransferase [Eubacterium rectale M104/1]
41908789,,,False,,SRS015217.64651-T1-C
41910209,,,False,,SRS015217.66149-T1-C
41915515,,,False,,SRS015217.71713-T1-C
41923576,,,False,,SRS016495.127756-T1-C
41924750,,,False,,SRS014313.22333-T1-C
41925128,,,False,29348,gi|490747054|ref|WP_004609362.1| PTS N-acetylgalactosamine transporter subunit IIB [[Clostridium] spiroforme]
41925783,,,False,,SRS015217.82429-T1-C
41931398,,,False,,SRS015854.148226-T1-C
41931955,,,False,,SRS015217.88800-T1-C
41939636,,,False,,SRS064557.7242-T1-C
41945702,,,False,,SRS015217.102728-T1-C
41951903,,,False,,SRS015217.108929-T1-C
41952038,,,False,,SRS024331.113506-T1-C
41954556,,,False,,SRS015217.111582-T1-C
41957845,,,False,,SRS015217.114871-T1-C
41965459,,,False,,SRS014287.104643-T1-C
41972535,,,False,,SRS015217.129561-T1-C
41973966,,,False,,SRS015217.130992-T1-C
41975532,,,False,,SRS049959.170013-T1-C
41976513,,,False,,SRS045004.88290-T1-C
41984122,,,False,,SRS015217.141148-T1-C
41988378,,,False,,SRS015217.145404-T1-C
41993190,,,False,,SRS014923.158946-T1-C
42002967,,,False,,SRS015217.159993-T1-C
42005004,,,False,,SRS015217.162030-T1-C
42019001,,,False,,SRS015217.176027-T1-C
42019006,,,False,,SRS018817.179711-T1-C
42019439,,,False,,SRS063040.199301-T1-C
42019836,,,False,,SRS019582.216162-T1-C
42021221,,,False,,SRS015217.178247-T1-C
42023721,,,False,,SRS018427.120768-T1-C
42023959,,,False,,SRS049712.53121-T1-C
42029624,,,False,,SRS015217.186650-T1-C
42031141,,,False,,SRS011452.31738-T1-C
42033080,,,False,,SRS015217.190106-T1-C
42034025,,,False,,V1.UC37-0_GL0133661  [gene]  locus=scaffold106329_1:232:831:+ [Lack 3'-end] codon-table.11
42034099,,,False,,SRS015217.191125-T1-C
42034250,,,False,,SRS014235.185823-T1-C
42036120,,,False,,SRS022071.77349-T1-C
42038902,,,False,,SRS015217.195928-T1-C
42040335,,,False,,SRS015217.197361-T1-C
42043631,,,False,,HT14A_GL0029860  [gene]  locus=scaffold27154_3:2768:3649:+ [Complete] codon-table.11
42045959,,,False,,SRS051882.7930-T1-C
42050891,,,False,,SRS015217.207917-T1-C
42053338,,,False,,2A-dyr14-07_GL0031184_1_735_+
42061238,,,False,,SRS015217.218264-T1-C
42065259,,,False,,SRS014923.297781-T1-C
42077445,,,False,,SRS023526.157223-T1-C
42079357,,,False,,V1.FI17_GL0078417  [gene]  locus=scaffold2746_5:51:1382:+ [Complete] codon-table.11
42083891,,,False,,SRS015217.240917-T1-C
42098619,,,False,,SRS015264.17857-T1-C
42100189,,,False,,SRS015264.20476-T1-C
42102729,glgA,glgA,False,1239,gi|495672727|ref|WP_008397306.1| glycogen synthase [Clostridium sp. M62/1]
42107990,,,False,,SRS064557.93113-T1-C
42108500,,,False,,SRS019601.174200-T1-C
42114330,BN552_00003,BN552_00003,False,1262755,gi|547803681|ref|WP_022213187.1| glycine--tRNA ligase [Blautia sp. CAG:237]
42119857,,,False,,SRS015264.55172-T1-C
42121969,,,False,,SRS015264.58768-T1-C
42122100,,,False,,SRS058770.34997-T1-C
42129940,,,False,,SRS023971.20230-T1-C
42130934,,,False,,SRS014979.32092-T1-C
42132269,,,False,,SRS014313.50561-T1-C
42139824,,,False,,SRS022609.68399-T1-C
42149278,,,False,,SRS043001.57405-T1-C
42155328,rplJ,rplJ,False,2,gi|497218597|ref|WP_009532859.1| 50S ribosomal protein L10 [Stomatobaculum longum]
42155537,,,False,,MH0193_GL0061145  [gene]  locus=scaffold26656_6:219:1655:+ [Complete] codon-table.11
42159414,,,False,,SRS024388.83839-T1-C
42165310,,,False,,SRS019910.1006-T1-C
42165837,,,False,,SRS015264.125986-T1-C
42175828,,,False,,SRS021484.132704-T1-C
42179199,,,False,,SRS014683.48711-T1-C
42181783,,,False,,SRS049712.139682-T1-C
42188093,,,False,,SRS016018.1658-T1-C
42192633,,,False,,SRS016495.39974-T1-C
42212067,,,False,,SRS042284.47865-T1-C
42215585,,,False,,SRS015264.182111-T1-C
42220539,,,False,,MH0084_GL0024797  [gene]  locus=scaffold17601_1:3:284:- [Lack 3'-end] codon-table.11
42221176,,,False,,SRS015264.187702-T1-C
42225444,,,False,,SRS019787.79136-T1-C
42234820,,,False,,SRS056519.70574-T1-C
42236038,,,False,,SRS053335.121060-T1-C
42245029,,,False,,SRS015264.211555-T1-C
42245728,,,False,,SRS054590.10968-T1-C
42250934,,,False,,SRS015369.2153-T1-C
42254931,,,False,,SRS015369.7150-T1-C
42255893,,,False,,SRS015369.8365-T1-C
42257911,,,False,,SRS021484.22446-T1-C
42263822,,,False,,SRS015369.18417-T1-C
42264175,,,False,,SRS022071.218767-T1-C
42270343,,,False,,SRS024549.46702-T1-C
42274513,,,False,,SRS022071.52796-T1-C
42278268,BN536_00128,BN536_00128,False,1263052,gi|547321210|ref|WP_022052496.1| dNA-directed RNA polymerase subunit alpha [Bacteroides plebeius CAG:211]
42283100,,,False,,SRS011529.148765-T1-C
42285092,,,False,,SRS015369.43739-T1-C
42288070,,,False,,SRS048870.122797-T1-C
42289018,,,False,,SRS048164.115775-T1-C
42290205,,,False,,SRS045713.81951-T1-C
42293182,,,False,,SRS015369.51829-T1-C
42297297,,,False,,SRS015854.8268-T1-C
42300035,,,False,,SRS016335.171957-T1-C
42322322,,,False,,SRS024009.23656-T1-C
42323499,,,False,,SRS043701.122877-T1-C
42324963,,,False,,SRS017103.137577-T1-C
42332912,,,False,,SRS056259.98419-T1-C
42332949,,,False,,SRS016495.37928-T1-C
42333746,BCK_05585,BCK_05585,False,91061,gi|402553955|ref|YP_006595226.1| pyruvate formate-lyase [Bacillus cereus FRI-35]
42336448,,,False,,SRS015578.19533-T1-C
42337745,,,False,,SRS015578.21011-T1-C
42340604,,,False,,SRS015578.24291-T1-C
42342272,,,False,,SRS020328.14956-T1-C
42343000,,,False,,SRS015578.27018-T1-C
42348417,,,False,,SRS015578.33130-T1-C
42350954,,,False,,SRS015578.36042-T1-C
42354216,,,False,,SRS019601.135707-T1-C
42355619,,,False,,SRS015578.41340-T1-C
42356602,,,False,,MH-0-4_GL0037013_1_606_+
42360672,,,False,,MH0277_GL0044828  [gene]  locus=scaffold18242_1:185:1147:+ [Complete] codon-table.11
42360951,,,False,,SRS011586.22091-T1-C
42365776,,,False,,SRS013951.62102-T1-C
42366729,,,False,,SRS015578.53865-T1-C
42367702,,,False,,S-Fe18_GL0031669_1_414_+
42369391,,,False,,SRS015578.56800-T1-C
42373197,,,False,,MH0277_GL0043198  [gene]  locus=scaffold24_5:5899:7257:- [Complete] codon-table.11
42379485,BN711_01010,BN711_01010,False,1263049,gi|547230705|ref|WP_021967421.1| phosphoglucosamine mutase [Bacteroides intestinalis CAG:564]
42381235,,,False,,SRS015578.70062-T1-C
42383896,,,False,,SRS015578.73003-T1-C
42385979,,,False,166486,"gi|493912835|ref|WP_006858209.1| hypothetical protein, partial [Roseburia intestinalis]"
42390803,,,False,,SRS015578.80572-T1-C
42391645,,,False,,SRS015578.81478-T1-C
42395067,,,False,,SRS023526.192804-T1-C
42396078,,,False,,SRS018351.46042-T1-C
42397433,,,False,,SRS019397.21937-T1-C
42398711,FP2_30650,FP2_30650,False,853,gi|479210661|ref|YP_007838596.1| ribose-phosphate pyrophosphokinase [Faecalibacterium prausnitzii L2-6]
42399038,,,False,,SRS020869.106008-T1-C
42399704,,,False,,SRS015578.90265-T1-C
42401397,,,False,,SRS056519.32422-T1-C
42403062,,,False,,SRS049995.33749-T1-C
42404332,"BN564_01919,BN656_00584,BN765_00637,BN561_00456,BN774_02145,BN634_02402,BN798_01570,EUBELI_01254",,False,2,gi|238917181|ref|YP_002930698.1| 2-dehydro-3-deoxyphosphogluconate aldolase / 4-hydroxy-2-oxoglutarate aldolase [Eubacterium eligens ATCC 27750]
42405433,,,False,,SRS042284.58166-T1-C
42405666,,,False,,SRS015578.96641-T1-C
42406461,,,False,,SRS018427.114626-T1-C
42407164,,,False,,NLM031_GL0026523  [gene]  locus=scaffold24912_1:1:1104:+ [Lack 5'-end] codon-table.11
42408711,,,False,,SRS015578.99870-T1-C
42419161,,,False,,SRS015578.110774-T1-C
42446822,,,False,,SRS015578.138472-T1-C
42450421,,,False,,SRS015578.142071-T1-C
42456848,,,False,,SRS015578.148498-T1-C
42457943,,,False,,SRS015578.149593-T1-C
42462502,,,False,,SRS019685.80722-T1-C
42462732,,,False,,SRS021484.27958-T1-C
42465065,,,False,,SRS015578.156715-T1-C
42465159,,,False,,SRS043411.19435-T1-C
42469511,,,False,,SRS015578.161161-T1-C
42471057,,,False,,SRS015578.162707-T1-C
42476287,,,False,,SRS015578.167937-T1-C
42480834,,,False,,SRS077730.105592-T1-C
42483554,,,False,,SRS015217.191775-T1-C
42484487,,,False,,SRS015578.176137-T1-C
42487300,,,False,,SRS023914.117816-T1-C
42489876,,,False,,SRS015578.181526-T1-C
42490955,,,False,,SRS015217.133213-T1-C
42508845,,,False,,SRS015578.200495-T1-C
42510477,,,False,,SRS015578.202127-T1-C
42513455,,,False,,SRS048870.129639-T1-C
42517735,,,False,,SRS015578.209385-T1-C
42518455,,,False,2702,"gi|515254881|ref|WP_016828732.1| putative phosphoglucomutase, alpha-D-glucose phosphate-specific, partial [Gardnerella vaginalis]"
42519940,,,False,,SRS015578.211590-T1-C
42521289,,,False,,SRS019161.185715-T1-C
42522724,,,False,,SRS015578.214374-T1-C
42531372,,,False,,SRS022071.261707-T1-C
42536541,,,False,,SRS019787.101164-T1-C
42537286,,,False,,SRS015578.228936-T1-C
42540758,,,False,,SRS015578.232408-T1-C
42544897,,,False,,SRS015578.236547-T1-C
42544980,,,False,,SRS019968.39008-T1-C
42545257,,,False,,SRS015578.236907-T1-C
42547416,,,False,,SRS020328.153331-T1-C
42553408,,,False,,MH0277_GL0024522  [gene]  locus=scaffold4250_6:203:1423:- [Complete] codon-table.11
42558012,,,False,,SRS015663.881-T1-C
42558696,,,False,,SRS015663.161856-T1-C
42560191,,,False,,SRS011134.17279-T1-C
42560943,,,False,,SRS015065.30653-T1-C
42566914,,,False,,SRS024132.9613-T1-C
42567292,"BN800_00754,BN536_01035",,False,816,tr|R5VDU0|R5VDU0_9BACE Uncharacterized protein OS=Bacteroides plebeius CAG:211 GN=BN536_01035 PE=4 SV=1
42567848,,,False,,SRS015663.11621-T1-C
42568981,"BN759_00573,proS",,False,171549,gi|548264229|ref|WP_022481234.1| proline--tRNA ligase [Prevotella sp. CAG:891]
42569434,BN506_00053,BN506_00053,False,816,gi|494409466|ref|WP_007215487.1| glycan metabolism protein RagB [Bacteroides cellulosilyticus]
42570082,,,False,,MH0318_GL0124626  [gene]  locus=scaffold542_3:4289:5764:- [Complete] codon-table.11
42571848,,,False,,SRS015663.15988-T1-C
42572955,,,False,,SRS017701.147451-T1-C
42574055,,,False,,SRS016954.21445-T1-C
42577952,,,False,,SRS045713.94705-T1-C
42579632,,,False,,SRS015663.24480-T1-C
42580411,,,False,,SRS015663.179356-T1-C
42582735,,,False,,SRS015663.27839-T1-C
42585670,,,False,,SRS015663.31071-T1-C
42587320,,,False,,MH0384_GL0105097  [gene]  locus=scaffold84317_2:1:570:- [Lack 3'-end] codon-table.11
42592111,,,False,,SRS015663.38093-T1-C
42596041,,,False,,SRS011405.70713-T1-C
42596640,,,False,,MH0151_GL0027552  [gene]  locus=scaffold4848_2:3:1166:- [Lack 3'-end] codon-table.11
42598420,,,False,,SRS015663.44972-T1-C
42601780,,,False,,SRS015663.48612-T1-C
42602667,,,False,,SRS015663.49584-T1-C
42603221,,,False,,SRS024435.56344-T1-C
42606314,BN770_01583,BN770_01583,False,1262897,gi|548227651|ref|WP_022446458.1| phosphoenolpyruvate carboxykinase [ATP] [Faecalibacterium sp. CAG:74]
42608975,,,False,,SRS024075.48054-T1-C
42610911,,,False,,SRS078176.5887-T1-C
42612839,,,False,,SRS063985.144009-T1-C
42613925,,,False,821,gi|511015570|ref|WP_016269950.1| hypothetical protein [Bacteroides vulgatus]
42621884,,,False,,SRS015663.70081-T1-C
42623245,,,False,,SRS015663.71516-T1-C
42623991,,,False,,SRS015663.72299-T1-C
42625027,"BN538_02138,BN766_01465,BN482_01155",,False,186802,tr|R5QE73|R5QE73_9FIRM Inosine-5'-monophosphate dehydrogenase OS=Ruminococcus sp. CAG:724 GN=BN766_01465 PE=4 SV=1
42626254,,,False,,SRS016335.63556-T1-C
42627530,,,False,,SRS015663.76003-T1-C
42627840,,,False,,SRS016989.59203-T1-C
42629966,,,False,,SRS015663.78566-T1-C
42634612,,,False,,SRS016989.117682-T1-C
42634952,,,False,,SRS015663.83815-T1-C
42635434,,,False,457412,gi|537985125|ref|WP_020994084.1| hypothetical protein [Ruminococcus sp. 5_1_39BFAA]
42641441,,,False,,O2.UC15-2_GL0043485  [gene]  locus=scaffold44657_1:21:566:+ [Complete] codon-table.11
42642085,,,False,,SRS016585.28115-T1-C
42642087,BN800_00236,BN800_00236,False,1262752,gi|547952064|ref|WP_022352840.1| uncharacterized protein [Bacteroides sp. CAG:875]
42642642,"BN469_01329,BN680_00877,BN580_01482,BN636_00809,BN668_01895,BN660_01717,BN470_02057,AEQU_0255,BN684_01705",,False,2,gi|547461284|ref|WP_022080507.1| putative uncharacterized protein [Ruminococcus sp. CAG:488]
42649976,,,False,,SRS015578.9816-T1-C
42654012,,,False,,SRS015663.103579-T1-C
42678647,,,False,,SRS014459.91084-T1-C
42682885,,,False,,SRS015663.132758-T1-C
42690681,,,False,,SRS015663.140554-T1-C
42693234,,,False,,SRS015663.143107-T1-C
42693506,,,False,,SRS024075.105622-T1-C
42697888,,,False,,SRS015663.147761-T1-C
42699415,,,False,,SRS024075.102902-T1-C
42704499,,,False,,SRS016095.1856-T1-C
42709339,,,False,,SRS015663.159212-T1-C
42714680,,,False,,SRS015663.164553-T1-C
42715942,,,False,,SRS015663.165815-T1-C
42721000,,,False,,SRS049712.49907-T1-C
42725105,,,False,,SRS017521.182553-T1-C
42726896,,,False,,SRS015663.176769-T1-C
42731064,,,False,,SRS015663.180937-T1-C
42734162,,,False,,SRS077730.95452-T1-C
42737545,,,False,,SRS017701.93359-T1-C
42742734,,,False,,SRS019685.154280-T1-C
42743132,,,False,,SRS015663.193005-T1-C
42744151,,,False,,SRS063040.157925-T1-C
42750082,,,False,,SRS015663.199955-T1-C
42750772,,,False,,SRS023526.142745-T1-C
42753695,,,False,,SRS047014.56598-T1-C
42758340,,,False,,SRS015663.208213-T1-C
42760900,,,False,,SRS043701.126062-T1-C
42769019,,,False,,SRS015663.218892-T1-C
42776581,,,False,,MH0217_GL0076425  [gene]  locus=scaffold77863_2:2:781:- [Lack both ends] codon-table.11
42776985,,,False,,SRS015663.226858-T1-C
42777880,,,False,,SRS015663.227753-T1-C
42784525,,,False,,SRS015663.234398-T1-C
42785475,,,False,,SRS015663.235348-T1-C
42793727,,,False,,SRS015663.243600-T1-C
42793892,,,False,,SRS015663.243765-T1-C
42808196,,,False,,SRS015663.258069-T1-C
42826117,,,False,,SRS015782.412-T1-C
42827398,,,False,,SRS015782.1861-T1-C
42827533,,,False,,SRS015782.2021-T1-C
42827541,"BN611_01203,BN714_00739,Rumal_3032",,False,186802,gi|547881815|ref|WP_022287215.1| rubredoxin [Ruminococcus sp. CAG:57]
42829172,,,False,,SRS018351.46951-T1-C
42831462,,,False,,SRS045713.138775-T1-C
42831732,,,False,,SRS015782.6700-T1-C
42832481,,,False,,SRS050422.10097-T1-C
42839777,,,False,,SRS015782.15541-T1-C
42844227,,,False,,SRS022609.45930-T1-C
42844428,,,False,,SRS015782.20717-T1-C
42844715,,,False,,SRS015782.21048-T1-C
42845198,,,False,,SRS014235.167001-T1-C
42849857,,,False,,SRS014459.49121-T1-C
42851559,,,False,,SRS015782.28618-T1-C
42855874,,,False,,SRS015782.33337-T1-C
42859422,,,False,,SRS017307.183238-T1-C
